Role,University,Localization,Faculty,Gender,Academic_Age,Age
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,Univ. SALERNO,South,LETTERE e FILOSOFIA,F,32,65
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
PO,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,M,10,44
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
RU,Univ. PADOVA,North,SCIENZE POLITICHE,F,8,45
PO,Univ. BRESCIA,North,ECONOMIA,F,32,64
PO,Univ. BRESCIA,North,ECONOMIA,F,32,64
PO,Univ. BRESCIA,North,ECONOMIA,F,32,64
PO,Univ. BRESCIA,North,ECONOMIA,F,32,64
PO,Univ. BRESCIA,North,ECONOMIA,F,32,64
PO,Univ. BRESCIA,North,ECONOMIA,F,32,64
PO,Univ. BRESCIA,North,ECONOMIA,F,32,64
PO,Univ. BRESCIA,North,ECONOMIA,F,32,64
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
PA,Univ. MACERATA,Centre,SCIENZE POLITICHE,F,7,41
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
RU,Univ. MILANO,North,SCIENZE POLITICHE,F,7,45
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,LUISS G.Carli ROMA,Centre,SCIENZE POLITICHE,F,16,48
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
PA,Univ. del SALENTO,South,ECONOMIA,F,10,40
RU,Univ. MILANO-BICOCCA,North,ECONOMIA,M,14,47
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,16,45
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PA,Univ. Catt. S.Cuore,North,ECONOMIA,F,19,48
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,Univ. CHIETI-PESCARA,Centre,SC. della FORMAZIONE,M,21,55
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
PO,"ROMA ""La Sapienza""",Centre,ING.INFOR.INFORM.ST.,M,20,56
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
RU,Univ. NAPOLI,South,SCIENZE POLITICHE,F,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. CHIETI-PESCARA,Centre,SCIENZE MANAGERIALI,M,11,44
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
PA,Univ. MESSINA,Island,SCIENZE POLITICHE,M,18,51
RU,Univ. PALERMO,Island,ECONOMIA,F,16,41
RU,Univ. PALERMO,Island,ECONOMIA,F,16,41
RU,Univ. PALERMO,Island,ECONOMIA,F,16,41
RU,Univ. PALERMO,Island,ECONOMIA,F,16,41
RU,Univ. PALERMO,Island,ECONOMIA,F,16,41
RU,Univ. PALERMO,Island,ECONOMIA,F,16,41
RU,Univ. PALERMO,Island,ECONOMIA,F,16,41
RU,Univ. PALERMO,Island,ECONOMIA,F,16,41
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. PADOVA,North,SCIENZE STATISTICHE,M,32,66
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PO,Univ. della CALABRIA,South,ECONOMIA,M,18,48
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
PA,Univ. FIRENZE,Centre,ECONOMIA,F,7,42
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
RU,Univ. TORINO,North,ECONOMIA,F,14,47
PO,Univ. BERGAMO,North,INGEGNERIA,M,25,55
